Time,Time Code,Country Name,Country Code,"Population, total [SP.POP.TOTL]",Population growth (annual %) [SP.POP.GROW],GDP (constant 2010 US$) [NY.GDP.MKTP.KD],Imports of goods and services (constant 2010 US$) [NE.IMP.GNFS.KD],Exports of goods and services (current US$) [NE.EXP.GNFS.CD],Average precipitation in depth (mm per year) [AG.LND.PRCP.MM]
2015,YR2015,Mexico,MEX,121858258,1.241177725,1.22372E+12,4.1914E+11,4.04586E+11,..
2015,YR2015,"Micronesia, Fed. Sts.",FSM,108895,1.339571942,296026870.6,..,85658000,..
2015,YR2015,Moldova,MDA,2834530,-0.787848362,8372415480,5405749363,2470376597,..
2015,YR2015,Monaco,MCO,37718,1.055446898,7149376906,..,..,..
2015,YR2015,Mongolia,MNG,2998439,1.964550454,11680159346,7154491217,5363184215,..
2015,YR2015,Montenegro,MNE,622159,0.056110724,4533336477,2696312199,1707086676,..
2015,YR2015,Morocco,MAR,34663603,1.368838447,1.13384E+11,46398838985,35210614176,..
2015,YR2015,Mozambique,MOZ,27042002,2.834860784,15685715579,10118171436,4957269488,..
2015,YR2015,Myanmar,MMR,52680726,0.762033335,70339509334,18010614528,15582395452,..
2015,YR2015,Namibia,NAM,2314904,1.807851372,14525451084,10117266917,4007997958,..
2015,YR2015,Nauru,NRU,12475,5.114564154,99885492.82,..,45760878.61,..
2015,YR2015,Nepal,NPL,27015031,0.400968922,19774984747,8688788449,2488355029,..
2015,YR2015,Netherlands,NLD,16939923,0.443220089,8.78701E+11,6.70541E+11,6.3256E+11,..
2015,YR2015,New Caledonia,NCL,272400,1.6098044,..,..,..,..
2015,YR2015,New Zealand,NZL,4595700,1.889045125,1.69087E+11,52585002247,49540612633,..
2015,YR2015,Nicaragua,NIC,6223240,1.302091432,11425935367,7382195054,5113329518,..
2015,YR2015,Niger,NER,20001663,3.881581481,10415988207,3301107293,1319536711,..
2015,YR2015,Nigeria,NGA,181137448,2.6474192,4.6185E+11,34893809209,51923946713,..
2015,YR2015,North Macedonia,MKD,2079328,0.074715496,10615805819,8189639790,4905243522,..
2015,YR2015,Northern Mariana Islands,MNP,55780,0.855206185,815852357.3,606422872.3,504000000,..
2015,YR2015,Norway,NOR,5188607,0.995084737,4.67127E+11,1.42544E+11,1.4584E+11,..
2015,YR2015,Oman,OMN,4267348,5.790631303,71085886877,36170625545,39080960268,..
2015,YR2015,Pakistan,PAK,199426964,2.087629055,2.15639E+11,33327444476,28690885215,..
2015,YR2015,Palau,PLW,17665,0.221019613,222735951.8,193548854.7,163479766.8,..
2015,YR2015,Panama,PAN,3968487,1.707123796,42724375045,28265368584,25793700000,..
2015,YR2015,Papua New Guinea,PNG,8107775,2.00628287,18946293629,..,..,..
2015,YR2015,Paraguay,PRY,6688746,1.342858435,33070442062,10400861519,11934366475,..
2015,YR2015,Peru,PER,30470734,1.256186053,1.86305E+11,45206648494,40404471800,..
2015,YR2015,Philippines,PHL,102113212,1.579367402,2.79299E+11,99035490960,83377968160,..
2015,YR2015,Poland,POL,37986412,-0.066641101,5.55015E+11,2.53557E+11,2.34564E+11,..
2015,YR2015,Portugal,PRT,10358076,-0.414141102,2.28064E+11,96293733563,80951568282,..
2015,YR2015,Puerto Rico,PRI,3473232,-1.759208258,95579081232,..,69467058800,..
2015,YR2015,Qatar,QAT,2565710,4.239996291,1.73039E+11,..,92291208791,..
2015,YR2015,Romania,ROU,19815616,-0.470052228,1.91427E+11,90049981619,73553461318,..
2015,YR2015,Russian Federation,RUS,144096870,0.192558642,1.66247E+12,3.06165E+11,3.91365E+11,..
2015,YR2015,Rwanda,RWA,11369071,2.542690207,8693025511,3494463165,1121586765,..
2015,YR2015,Samoa,WSM,193513,0.669894192,688543101.3,..,223684831.5,..
2015,YR2015,San Marino,SMR,33272,0.978564136,1618364423,..,2476172232,..
2015,YR2015,Sao Tome and Principe,STP,199432,1.875249494,245734374.4,..,..,..
2015,YR2015,Saudi Arabia,SAU,31717667,2.556784389,6.7873E+11,2.16109E+11,2.1801E+11,..
2015,YR2015,Senegal,SEN,14578459,2.80841559,20184156790,7278940500,4030818402,..
2015,YR2015,Serbia,SRB,7095383,-0.494772574,43688023451,23043406783,17915468416,..
2015,YR2015,Seychelles,SYC,93419,2.229795053,1231973520,..,1117028068,..
2015,YR2015,Sierra Leone,SLE,7171914,2.181626694,3163801389,1848948125,816852288.8,..
2015,YR2015,Singapore,SGP,5535002,1.186376937,2.98944E+11,5.05124E+11,5.49432E+11,..
2015,YR2015,Sint Maarten (Dutch part),SXM,38825,2.980223174,..,..,1220502793,..
2015,YR2015,Slovak Republic,SVK,5423801,0.095033879,1.025E+11,92356264067,81400844579,..
2015,YR2015,Slovenia,SVN,2063531,0.075190689,49165960970,34316872393,33243499233,..
2015,YR2015,Solomon Islands,SLB,603118,2.695347241,998792439.9,..,520455557.4,..
2015,YR2015,Somalia,SOM,13797201,2.74531815,..,..,1037964070,..
2015,YR2015,South Africa,ZAF,55386367,1.528926307,4.18543E+11,1.31949E+11,95771761550,..
2015,YR2015,South Sudan,SSD,10715658,1.511743983,7832417791,1864078170,4397355863,..
2015,YR2015,Spain,ESP,46444832,-0.077588862,1.41888E+12,4.01746E+11,4.01877E+11,..
2015,YR2015,Sri Lanka,LKA,20970000,0.919811027,76485840044,22539830009,16937418652,..
2015,YR2015,St. Kitts and Nevis,KNA,51204,0.839385199,856456500.3,..,..,..
2015,YR2015,St. Lucia,LCA,179126,0.464437831,1521136822,..,..,..
2015,YR2015,St. Martin (French part),MAF,35858,-0.436882417,..,..,..,..
2015,YR2015,St. Vincent and the Grenadines,VCT,109148,0.263292035,718283691.6,..,..,..
2015,YR2015,Sudan,SDN,38902950,2.407212277,64457231229,5479813256,6078916177,..
2015,YR2015,Suriname,SUR,559136,1.053214747,4732951552,..,..,..
2015,YR2015,Sweden,SWE,9799186,1.057454686,5.52086E+11,2.38971E+11,2.21068E+11,..
2015,YR2015,Switzerland,CHE,8282396,1.138337152,6.34045E+11,3.61912E+11,4.22965E+11,..
2015,YR2015,Syrian Arab Republic,SYR,17997408,-3.913350021,..,..,..,..
2015,YR2015,Tajikistan,TJK,8454028,2.408647884,7912968730,..,823936006.2,..
2015,YR2015,Tanzania,TZA,51482633,3.00254051,43583292909,12170638279,8104067362,..
2015,YR2015,Thailand,THA,68714511,0.402150718,3.94514E+11,2.36975E+11,2.71424E+11,..
2015,YR2015,Timor-Leste,TLS,1196302,1.853650827,1085815625,856188138.2,48508500,..
2015,YR2015,Togo,TGO,7323158,2.560945092,4620453172,2800095874,1498688203,..
2015,YR2015,Tonga,TON,100781,-0.244786034,409049803,..,78416242.09,..
2015,YR2015,Trinidad and Tobago,TTO,1370328,0.584484971,23076489057,..,..,..
2015,YR2015,Tunisia,TUN,11179949,1.049753044,48167866634,..,17302355220,..
2015,YR2015,Turkey,TUR,78529409,1.666051682,1.09342E+12,2.56696E+11,2.12027E+11,..
2015,YR2015,Turkmenistan,TKM,5565287,1.79414627,37253652748,..,12771714286,..
2015,YR2015,Turks and Caicos Islands,TCA,35981,1.715529108,..,..,..,..
2015,YR2015,Tuvalu,TUV,11099,1.150844109,38061062.98,..,..,..
2015,YR2015,Uganda,UGA,38225453,3.496089167,34549969867,8545551542,4170603024,..
2015,YR2015,Ukraine,UKR,45154036,-0.261251889,1.21203E+11,52129642442,47880172307,..
2015,YR2015,United Arab Emirates,ARE,9262900,0.52741154,3.72811E+11,2.58207E+11,3.61253E+11,..
2015,YR2015,United Kingdom,GBR,65116219,0.792367506,2.736E+12,8.7532E+11,8.09797E+11,..
2015,YR2015,United States,USA,320635163,0.730641178,1.67269E+13,2.87145E+12,2.26586E+12,..
2015,YR2015,Uruguay,URY,3412009,0.339819684,47559277164,12534627829,11974918858,..
2015,YR2015,Uzbekistan,UZB,31298900,1.744258375,66934792340,12472307826,12548905306,..
2015,YR2015,Vanuatu,VUT,271130,2.707363995,754225528.5,..,..,..
2015,YR2015,"Venezuela, RB",VEN,30081829,0.1220584,..,..,..,..
2015,YR2015,Vietnam,VNM,92677076,1.043962275,1.54509E+11,1.65118E+11,1.7349E+11,..
2015,YR2015,Virgin Islands (U.S.),VIR,107710,-0.161414546,3167541618,1410177109,2795000000,..
2015,YR2015,West Bank and Gaza,PSE,4270092,2.290480058,12206181928,6947491136,2244300000,..
2015,YR2015,"Yemen, Rep.",YEM,26497889,2.578072024,20809811299,..,..,..
2015,YR2015,Zambia,ZMB,15879361,3.066874538,26058243522,..,7889462954,..
2015,YR2015,Zimbabwe,ZWE,13814629,1.663812851,17048679959,9671304385,3824969000,..
2015,YR2015,Arab World,ARB,396028278,2.093418103,2.54423E+12,1.01639E+12,1.06831E+12,..
2015,YR2015,Caribbean small states,CSS,7222206,0.679785241,67619856553,..,..,..
2015,YR2015,Central Europe and the Baltics,CEB,103257886,-0.230243283,1.48242E+12,8.95427E+11,8.01793E+11,..
2015,YR2015,Early-demographic dividend,EAR,3122156905,1.378323737,1.06482E+13,2.7953E+12,2.42536E+12,..
2015,YR2015,East Asia & Pacific,EAS,2282855831,0.678000089,2.11631E+13,6.12086E+12,6.63991E+12,..
2015,YR2015,East Asia & Pacific (excluding high income),EAP,2038190036,0.721120394,1.12177E+13,..,3.3351E+12,..
2015,YR2015,East Asia & Pacific (IDA & IBRD countries),TEA,2012980531,0.723894722,1.11962E+13,..,3.33114E+12,..
2015,YR2015,Euro area,EMU,339488380,0.303182433,1.31357E+13,5.61401E+12,5.38053E+12,..
2015,YR2015,Europe & Central Asia,ECS,906707416,0.476569982,2.25802E+13,8.9456E+12,8.61088E+12,..
2015,YR2015,Europe & Central Asia (excluding high income),ECA,390295673,0.679682581,3.48815E+12,8.71144E+11,8.64082E+11,..
2015,YR2015,Europe & Central Asia (IDA & IBRD countries),TEC,452301305,0.551641208,4.29391E+12,1.243E+12,1.19517E+12,..
2015,YR2015,European Union,EUU,444543759,0.21802229,1.52654E+13,6.72167E+12,6.39386E+12,..
2015,YR2015,Fragile and conflict affected situations,FCS,730424930,2.337713321,1.66301E+12,3.90454E+11,2.96718E+11,..
2015,YR2015,Heavily indebted poor countries (HIPC),HPC,718128416,2.834158946,6.33247E+11,2.43366E+11,1.48592E+11,..
2015,YR2015,High income,HIC,1212252370,0.568071318,4.98383E+13,1.58313E+13,1.4949E+13,..
2015,YR2015,IBRD only,IBD,4648915921,0.957300407,2.5365E+13,6.1133E+12,6.46118E+12,..
2015,YR2015,IDA & IBRD total,IBT,6176134809,1.275746786,2.72293E+13,6.60439E+12,6.82767E+12,..
2015,YR2015,IDA blend,IDB,512877243,2.340505706,8.91675E+11,1.37014E+11,1.2875E+11,..
2015,YR2015,IDA only,IDX,1014341645,2.215725048,9.72159E+11,3.65259E+11,2.38782E+11,..
2015,YR2015,IDA total,IDA,1527218888,2.257595479,1.87037E+12,4.91843E+11,3.63146E+11,..
2015,YR2015,Late-demographic dividend,LTE,2247409050,0.606186991,1.73941E+13,..,5.4668E+12,..
2015,YR2015,Latin America & Caribbean,LCN,622301083,1.022707927,5.9682E+12,1.30944E+12,1.21027E+12,..
2015,YR2015,Latin America & Caribbean (excluding high income),LAC,590731803,1.035408555,5.45905E+12,1.11335E+12,9.9702E+11,..
2015,YR2015,Latin America & the Caribbean (IDA & IBRD countries),TLA,606271969,1.055857682,5.76567E+12,1.22973E+12,1.10598E+12,..
2015,YR2015,Least developed countries: UN classification,LDC,941131317,2.382972897,8.60743E+11,2.94371E+11,2.0299E+11,..
2015,YR2015,Low & middle income,LMY,6126712584,1.287697226,2.61365E+13,6.10627E+12,6.38535E+12,..
2015,YR2015,Low income,LIC,603234541,2.560435151,4.66203E+11,..,..,..
2015,YR2015,Lower middle income,LMC,2749824313,1.50049118,5.10784E+12,1.44712E+12,1.20657E+12,..
2015,YR2015,Middle East & North Africa,MEA,425821770,1.887753139,3.23409E+12,1.15236E+12,1.2475E+12,..
2015,YR2015,Middle East & North Africa (excluding high income),MNA,363975550,1.772245035,1.4757E+12,4.19628E+11,3.3332E+11,..
2015,YR2015,Middle East & North Africa (IDA & IBRD countries),TMN,359705458,1.765814064,1.46339E+12,4.12319E+11,3.30977E+11,..
2015,YR2015,Middle income,MIC,5523478043,1.15060867,2.5667E+13,5.94073E+12,6.29151E+12,..
2015,YR2015,North America,NAC,356403308,0.734793863,1.85273E+13,3.45305E+12,2.76481E+12,..
2015,YR2015,Not classified,INX,..,..,..,..,..,..
2015,YR2015,OECD members,OED,1327822047,0.657399099,4.93168E+13,1.42379E+13,1.29346E+13,..
2015,YR2015,Other small states,OSS,28948869,2.060536426,3.98193E+11,1.88402E+11,2.29549E+11,..
2015,YR2015,Pacific island small states,PSS,2355672,1.313299523,7641755116,..,3872368963,..
2015,YR2015,Post-demographic dividend,PST,1096860060,0.445418529,4.60666E+13,1.3885E+13,1.27588E+13,..
2015,YR2015,Pre-demographic dividend,PRE,845759344,2.899038611,1.28947E+12,3.04366E+11,2.6976E+11,..
2015,YR2015,Small states,SST,38526747,1.753054989,4.73419E+11,2.27608E+11,2.68053E+11,..
2015,YR2015,South Asia,SAS,1749417068,1.260452919,2.78867E+12,6.1349E+11,5.0063E+11,..
2015,YR2015,South Asia (IDA & IBRD),TSA,1749417068,1.260452919,2.78867E+12,6.1349E+11,5.0063E+11,..
2015,YR2015,Sub-Saharan Africa,SSF,995458478,2.734756525,1.69074E+12,4.67398E+11,3.56877E+11,..
2015,YR2015,Sub-Saharan Africa (excluding high income),SSA,994102454,2.738192931,1.67755E+12,4.58677E+11,3.50165E+11,..
2015,YR2015,Sub-Saharan Africa (IDA & IBRD countries),TSS,995458478,2.734756525,1.69074E+12,4.67398E+11,3.56877E+11,..
2015,YR2015,Upper middle income,UMC,2773653730,0.806105177,2.05575E+13,..,5.08605E+12,..
2015,YR2015,World,WLD,7338964954,1.168119972,7.59582E+13,2.20065E+13,2.1336E+13,..
2016,YR2016,Afghanistan,AFG,35383128,2.778317409,20206376461,..,..,..
2016,YR2016,Albania,ALB,2876101,-0.159880412,13465406060,6173305483,3437122661,..
2016,YR2016,Algeria,DZA,40551404,2.051354584,1.95808E+11,67491193340,33394899059,..
2016,YR2016,American Samoa,ASM,55741,-0.12729377,534555066.1,606570850.2,427000000,..
2016,YR2016,Andorra,AND,77297,-0.919469738,3409412701,..,..,..
2016,YR2016,Angola,AGO,28842484,3.37827278,1.01823E+11,22423200603,28440561887,..
2016,YR2016,Antigua and Barbuda,ATG,94527,1.021843835,1315622165,..,1043111111,..
2016,YR2016,Argentina,ARG,43590368,1.057181578,4.46343E+11,80482599119,69842486096,..
2016,YR2016,Armenia,ARM,2936146,0.361431439,11501998665,3462817180,3558717363,..
2016,YR2016,Aruba,ABW,104872,0.50761773,2750900230,..,2114525140,..
2016,YR2016,Australia,AUS,24190907,1.561940498,1.34813E+12,2.89664E+11,2.32716E+11,..
2016,YR2016,Austria,AUT,8736668,1.081396299,4.21246E+11,2.23024E+11,2.07303E+11,..
2016,YR2016,Azerbaijan,AZE,9757812,1.11785721,56718342641,..,17580998935,..
2016,YR2016,"Bahamas, The",BHS,377931,0.990519136,10470928721,4891486427,4364300000,..
2016,YR2016,Bahrain,BHR,1425791,3.856582461,31756595745,20623643617,23918617021,..
2016,YR2016,Bangladesh,BGD,157970840,1.091300482,1.67771E+11,35186034619,36864997681,..
2016,YR2016,Barbados,BRB,285796,0.165289294,4630500000,..,2083292250,..
2016,YR2016,Belarus,BLR,9501534,0.12551111,59058702609,41798018066,29831121834,..
2016,YR2016,Belgium,BEL,11331422,0.506300002,5.19556E+11,4.39842E+11,3.77878E+11,..
2016,YR2016,Belize,BLZ,368400,2.047695884,1553534426,1173355195,933746650,..
2016,YR2016,Benin,BEN,10872067,2.761409493,12338975598,4409580448,3263416681,..
2016,YR2016,Bermuda,BMU,64554,-1.046951883,5813872761,..,3403730000,..
2016,YR2016,Bhutan,BTN,736709,1.206226624,2188590422,1152182076,639422224.5,..
2016,YR2016,Bolivia,BOL,11031813,1.480132784,26758341718,9285433370,8311504860,..
2016,YR2016,Bosnia and Herzegovina,BIH,3386267,-1.264581174,18934602269,10688729258,6147510887,..
2016,YR2016,Botswana,BWA,2159944,1.832852792,16841399749,11436220199,8223888976,..
2016,YR2016,Brazil,BRA,206163058,0.823748232,2.26078E+12,2.33353E+11,2.23864E+11,..
2016,YR2016,British Virgin Islands,VGB,29355,0.693936844,..,..,..,..
2016,YR2016,Brunei Darussalam,BRN,419800,1.172400865,13301457646,4435469014,5652190835,..
2016,YR2016,Bulgaria,BGR,7127822,-0.701382098,57111753665,37667984827,34460613688,..
2016,YR2016,Burkina Faso,BFA,18646378,2.915319071,13945359254,5001103294,3325889934,..
2016,YR2016,Burundi,BDI,10487998,3.177016087,2306955749,1038459567,196892749.3,..
2016,YR2016,Cabo Verde,CPV,531146,1.212831744,1876082144,1127865182,735539143.5,..
2016,YR2016,Cambodia,KHM,15766293,1.565227051,17021771410,13342751916,12266568265,..
2016,YR2016,Cameroon,CMR,23926539,2.660494609,35152694906,9249298372,6280435082,..
2016,YR2016,Canada,CAN,36109487,1.132348655,1.81247E+12,5.79993E+11,4.81436E+11,..
2016,YR2016,Cayman Islands,CYM,62569,1.359711357,4699101585,..,..,..
2016,YR2016,Central African Republic,CAF,4537687,0.985894486,1631752428,564606767.4,270502000,..
2016,YR2016,Chad,TCD,14561666,3.143959589,12654942309,3634679991,2655214531,..
2016,YR2016,Channel Islands,CHI,166923,0.9256539,..,..,..,..
2016,YR2016,Chile,CHL,18209068,1.325201606,2.69078E+11,78858224887,70495462057,..
2016,YR2016,China,CHN,1378665000,0.541478512,9.52397E+12,..,2.19997E+12,..
2016,YR2016,Colombia,COL,48175048,1.367649952,3.67739E+11,75367480380,41623750619,..
2016,YR2016,Comoros,COM,795592,2.310060155,1087316270,383856651.7,108098877.2,..
2016,YR2016,"Congo, Dem. Rep.",COD,78789127,3.282914628,32089995419,18627983169,8896176893,..
2016,YR2016,"Congo, Rep.",COG,4980999,2.539585634,13507965168,8851592970,4598648747,..
2016,YR2016,Costa Rica,CRI,4899345,1.057570381,46591488249,18951255982,18345150589,..
2016,YR2016,Cote d'Ivoire,CIV,23822714,2.536099761,36437018631,12387420267,11796835872,..
2016,YR2016,Croatia,HRV,4174349,-0.698383457,61393139837,28214248559,24574438729,..
2016,YR2016,Cuba,CUB,11335109,0.091156671,74248073998,11590154597,13690000000,..
2016,YR2016,Curacao,CUW,159664,1.060316441,..,..,..,..
2016,YR2016,Cyprus,CYP,1170187,0.789478236,25141372133,17510026515,14780402922,..
2016,YR2016,Czech Republic,CZE,10566332,0.192048416,2.33151E+11,1.73068E+11,1.55265E+11,..
2016,YR2016,Denmark,DNK,5728010,0.780392644,3.54438E+11,1.76941E+11,1.67285E+11,..
2016,YR2016,Djibouti,DJI,929112,1.640637851,..,..,2619693901,..
2016,YR2016,Dominica,DMA,71307,0.174047346,503071000.9,..,266099407.4,..
2016,YR2016,Dominican Republic,DOM,10397743,1.122509257,73056394750,22442896090,18100528866,..
2016,YR2016,Ecuador,ECU,16491115,1.70688086,85358980970,21912311311,19492639000,..
2016,YR2016,"Egypt, Arab Rep.",EGY,94447072,2.14522549,2.60918E+11,69503396990,34392638037,..
2016,YR2016,El Salvador,SLV,6356143,0.489210768,21499796065,9721756963,6884530000,..
2016,YR2016,Equatorial Guinea,GNQ,1215179,3.911232347,15017551540,5274790147,5779218084,..
2016,YR2016,Eritrea,ERI,..,..,..,..,..,..
2016,YR2016,Estonia,EST,1315790,0.029112226,23934775342,20631192003,18525308898,..
2016,YR2016,Eswatini,SWZ,1113984,0.896297661,5180180259,2642051828,1681302490,..
2016,YR2016,Ethiopia,ETH,103603501,2.708106304,53258136694,..,5804111647,..
2016,YR2016,Faroe Islands,FRO,48173,0.253575128,..,..,1472020441,..
2016,YR2016,Fiji,FJI,872399,0.433308394,3873097742,..,2299804268,..
2016,YR2016,Finland,FIN,5495303,0.287421402,2.5716E+11,1.06058E+11,83756701105,..
2016,YR2016,France,FRA,66724104,0.263868789,2.81176E+12,9.21516E+11,7.47503E+11,..
2016,YR2016,French Polynesia,PYF,274575,0.529854316,..,..,..,..
2016,YR2016,Gabon,GAB,2007873,3.043395155,18932327518,5128141283,6175468939,..
2016,YR2016,"Gambia, The",GMB,2149139,2.988605658,1605412711,613492702.3,236219097.4,..
2016,YR2016,Georgia,GEO,3727505,0.059816599,16046522019,10108233195,6177800313,..
2016,YR2016,Germany,DEU,82348669,0.807218539,3.77524E+12,1.60562E+12,1.59759E+12,..
2016,YR2016,Ghana,GHA,28481946,2.246599268,46841351688,21797899548,17537473272,..
2016,YR2016,Gibraltar,GIB,33737,0.002964149,..,..,..,..
2016,YR2016,Greece,GRC,10775971,-0.415913028,2.44251E+11,80100646342,58691179534,..
2016,YR2016,Greenland,GRL,56186,0.128227978,2663981793,1474938212,1103569678,..
2016,YR2016,Grenada,GRD,110261,0.602203221,931629123.9,..,524814814.8,..
2016,YR2016,Guam,GUM,162951,0.676102623,5218926449,2932738473,1123000000,..
2016,YR2016,Guatemala,GTM,15827690,1.658073318,51323452094,18614820912,12387113909,..
2016,YR2016,Guinea,GIN,11738441,2.644487343,9507642042,7685346829,2524762066,..
2016,YR2016,Guinea-Bissau,GNB,1782437,2.570575611,1061546030,383569916.7,312531977.4,..
2016,YR2016,Guyana,GUY,771366,0.511309291,4188362214,..,..,..
2016,YR2016,Haiti,HTI,10839970,1.341320934,13715049740,4984790759,1600604976,..
2016,YR2016,Honduras,HND,9270795,1.717638855,19572439031,12782753054,9276487848,..
2016,YR2016,"Hong Kong SAR, China",HKG,7336600,0.619366345,2.70123E+11,5.446E+11,6.00021E+11,..
2016,YR2016,Hungary,HUN,9814023,-0.295110605,1.49301E+11,1.27982E+11,1.11125E+11,..
2016,YR2016,Iceland,ISL,335439,1.388081496,16766952996,9215581077,9822037165,..
2016,YR2016,India,IND,1324509589,1.08988008,2.48443E+12,5.23074E+11,4.39643E+11,..
2016,YR2016,Indonesia,IDN,261554226,1.219765616,1.03786E+12,2.00005E+11,1.77886E+11,..
2016,YR2016,"Iran, Islamic Rep.",IRN,79564016,1.356248244,5.40291E+11,44602129277,93645150667,..
2016,YR2016,Iraq,IRQ,36610632,2.877254128,2.17049E+11,49290234281,56139715352,..
2016,YR2016,Ireland,IRL,4755335,1.128834064,3.18977E+11,3.56518E+11,3.63078E+11,..
2016,YR2016,Isle of Man,IMN,83287,0.063655637,7559919845,..,..,..
2016,YR2016,Israel,ISR,8546000,1.960348962,2.88178E+11,99830553796,95661404133,..
2016,YR2016,Italy,ITA,60627498,-0.169884073,2.08918E+12,5.91432E+11,5.50132E+11,..
2016,YR2016,Jamaica,JAM,2906238,0.524973438,13839331468,6515947435,4478412407,..
2016,YR2016,Japan,JPN,126994511,-0.115284177,6.01993E+12,9.56513E+11,8.0072E+11,..
2016,YR2016,Jordan,JOR,9551467,3.028091537,31665799344,17803800596,13538028169,..
2016,YR2016,Kazakhstan,KAZ,17794055,1.42204614,1.88309E+11,57527456945,43714755378,..
2016,YR2016,Kenya,KEN,49051686,2.421143197,55414336959,17177594913,9912812647,..
2016,YR2016,Kiribati,KIR,112524,1.426716047,199508178.9,237677501,34309396.37,..
2016,YR2016,"Korea, Dem. People’s Rep.",PRK,25307744,0.490819484,..,..,..,..
2016,YR2016,"Korea, Rep.",KOR,51217803,0.396851823,1.36882E+12,6.57934E+11,6.02035E+11,..
2016,YR2016,Kosovo,XKX,1777557,-0.596734074,7103338748,3377250125,1592317910,..
2016,YR2016,Kuwait,KWT,3956875,3.113104246,1.42E+11,50421842289,52118503807,..
2016,YR2016,Kyrgyz Republic,KGZ,6079500,2.037224422,6346700782,4593300256,2440818090,..
2016,YR2016,Lao PDR,LAO,6845846,1.540943466,11102172423,6821390697,5248980000,..
2016,YR2016,Latvia,LVA,1959537,-0.913885332,29180967978,18547570048,16722360152,..
2016,YR2016,Lebanon,LBN,6711121,2.69490347,43031617543,28492758313,11112344036,..
2016,YR2016,Lesotho,LSO,2075001,0.773100849,2950103846,2683398875,967978075.5,..
2016,YR2016,Liberia,LBR,4586788,2.529283132,2514789742,2128731609,702000000,..
2016,YR2016,Libya,LBY,6492164,1.1440289,36808842613,13698630094,6847525892,..
2016,YR2016,Liechtenstein,LIE,37658,0.500480227,..,..,..,..
2016,YR2016,Lithuania,LTU,2868231,-1.270694533,45859037957,34823828857,29074799405,..
2016,YR2016,Luxembourg,LUX,582014,2.155311988,64115897055,1.09735E+11,1.29295E+11,..
2016,YR2016,"Macao SAR, China",MAC,612836,1.769873208,31967479514,14441569210,34533902015,..
2016,YR2016,Madagascar,MDG,24894380,2.688183812,11843389099,4716169349,3447066178,..
2016,YR2016,Malawi,MWI,17205289,2.709903551,8710171729,11829736448,1791105912,..
2016,YR2016,Malaysia,MYS,30684804,1.357864517,3.4502E+11,2.14302E+11,2.01165E+11,..
2016,YR2016,Maldives,MDV,475513,4.428363294,3628837781,..,3152052263,..
2016,YR2016,Mali,MLI,17965429,2.975295283,13468560627,6209636053,3288089975,..
2016,YR2016,Malta,MLT,455356,2.288615441,12218929511,17652570459,17618469543,..
2016,YR2016,Marshall Islands,MHL,57735,0.514006029,166145000.9,173365477.1,73297300,..
2016,YR2016,Mauritania,MRT,4163534,2.856110242,7098966712,3133701826,2043105145,..
2016,YR2016,Mauritius,MUS,1263473,0.068723138,12424504685,7689442749,5412907020,..
2016,YR2016,Mexico,MEX,123333376,1.203251329,1.25591E+12,4.31099E+11,3.99496E+11,..
2016,YR2016,"Micronesia, Fed. Sts.",FSM,110215,1.204888841,298691646.6,..,91885300,..
2016,YR2016,Moldova,MDA,2802170,-1.148202158,8741545795,5557603615,2607823959,..
2016,YR2016,Monaco,MCO,38070,0.92891363,7399605197,..,..,..
2016,YR2016,Mongolia,MNG,3056359,1.913251831,11816629564,8066134823,5615847687,..
2016,YR2016,Montenegro,MNE,622303,0.023142531,4667038762,3109340847,1775855772,..
2016,YR2016,Morocco,MAR,35126296,1.32597922,1.14585E+11,53107003108,36522253378,..
2016,YR2016,Mozambique,MOZ,27829942,2.872120456,16285570961,10923457416,4004304270,..
2016,YR2016,Myanmar,MMR,53045226,0.689521233,74384076490,19818677616,17429424953,..
2016,YR2016,Namibia,NAM,2358041,1.846297158,14484676702,10098068474,3751511639,..
2016,YR2016,Nauru,NRU,13049,4.498486084,103452831.9,..,52409375.45,..
2016,YR2016,Nepal,NPL,27261131,0.906849996,19891395830,8928470428,2005967750,..
2016,YR2016,Netherlands,NLD,17030314,0.53217888,8.97959E+11,6.57283E+11,6.2318E+11,..
2016,YR2016,New Caledonia,NCL,276550,1.512006217,..,..,..,..
2016,YR2016,New Zealand,NZL,4693200,2.099356886,1.75305E+11,55315267215,49955970136,..
2016,YR2016,Nicaragua,NIC,6303974,1.288955673,11947292526,7682546951,5165892177,..
2016,YR2016,Niger,NER,20788838,3.860078795,11010665533,2821262420,1230391785,..
2016,YR2016,Nigeria,NGA,185960289,2.627702662,4.54383E+11,31278354795,37301081487,..
2016,YR2016,North Macedonia,MKD,2080745,0.068123807,10918165751,9100828747,5407084299,..
2016,YR2016,Northern Mariana Islands,MNP,56188,0.728782877,1046828784,888630319.1,903000000,..
2016,YR2016,Norway,NOR,5234519,0.880969815,4.72132E+11,1.46353E+11,1.30783E+11,..
2016,YR2016,Oman,OMN,4479219,4.845614386,74709182589,31840166450,31047680588,..
2016,YR2016,Pakistan,PAK,203627284,2.084320949,2.27557E+11,38667120327,25484992271,..
2016,YR2016,Palau,PLW,17725,0.339079161,222550270.8,209549174.9,155099212.6,..
2016,YR2016,Panama,PAN,4037078,1.713624922,44840726939,26897885886,24305500000,..
2016,YR2016,Papua New Guinea,PNG,8271760,2.002382597,19986364262,..,..,..
